3530,"Gray Army Air Field","Fort Lewis","United States","GRF","KGRF",47.0792,-122.5810,300,-8,"A"
3531,"Kodiak Airport","Kodiak","United States","ADQ","PADQ",57.7500,-152.4940,78,-9,"A"
3532,"Upolu Airport","Opolu","United States","UPP","PHUP",20.2653,-155.8600,96,-10,"A"
3533,"Fort Lauderdale Hollywood International Airport","Fort Lauderdale","United States","FLL","KFLL",26.0726,-80.1527,9,-5,"A"
3534,"Muskogee-Davis Regional Airport","Muskogee","United States","","KMKO",35.6565,-95.3667,611,-6,"A"
3535,"Falls International Airport","International Falls","United States","INL","KINL",48.5662,-93.4031,1185,-6,"A"
3536,"Salt Lake City International Airport","Salt Lake City","United States","SLC","KSLC",40.7884,-111.9780,4227,-7,"A"
3537,"Childress Municipal Airport","Childress","United States","CDS","KCDS",34.4338,-100.2880,1954,-6,"A"
3538,"Keesler Air Force Base","Biloxi","United States","BIX","KBIX",30.4104,-88.9244,33,-6,"A"
3539,"Lawson Army Air Field (Fort Benning)","Fort Benning","United States","LSF","KLSF",32.3373,-84.9913,232,-5,"A"
3540,"Kingsville Naval Air Station","Kingsville","United States","NQI","KNQI",27.5072,-97.8097,50,-6,"A"
3541,"Marshall Army Air Field","Fort Riley","United States","FRI","KFRI",39.0553,-96.7645,1065,-6,"A"
3542,"Harrisburg International Airport","Harrisburg","United States","MDT","KMDT",40.1935,-76.7634,310,-5,"A"
3543,"Lincoln Airport","Lincoln","United States","LNK","KLNK",40.8510,-96.7592,1219,-6,"A"
3544,"Capital City Airport","Lansing","United States","LAN","KLAN",42.7787,-84.5874,861,-5,"A"
3545,"Waimea Kohala Airport","Kamuela","United States","MUE","PHMU",20.0013,-155.6680,2671,-10,"A"
3546,"Massena International Richards Field","Massena","United States","MSS","KMSS",44.9358,-74.8456,215,-5,"A"
3547,"Hickory Regional Airport","Hickory","United States","HKY","KHKY",35.7411,-81.3895,1190,-5,"A"
3548,"Albert Whitted Airport","St. Petersburg","United States","SPG","KSPG",27.7651,-82.6270,7,-5,"A"
3549,"Page Field","Fort Myers","United States","FMY","KFMY",26.5866,-81.8633,17,-5,"A"
3550,"George Bush Intercontinental Houston Airport","Houston","United States","IAH","KIAH",29.9844,-95.3414,97,-6,"A"
3551,"Millinocket Municipal Airport","Millinocket","United States","","KMLT",45.6478,-68.6856,408,-5,"A"
3552,"Joint Base Andrews","Camp Springs","United States","ADW","KADW",38.8108,-76.8670,280,-5,"A"
3553,"Smith Reynolds Airport","Winston-salem","United States","INT","KINT",36.1337,-80.2220,969,-5,"A"
3554,"Southern California Logistics Airport","Victorville","United States","VCV","KVCV",34.5975,-117.3830,2885,-8,"A"
3555,"Bob Sikes Airport","Crestview","United States","CEW","KCEW",30.7788,-86.5221,213,-6,"A"
3556,"Wheeler Sack Army Air Field","Fort Drum","United States","","KGTB",44.0556,-75.7195,688,-5,"A"
3557,"St Clair County International Airport","Port Huron","United States","PHN","KPHN",42.9110,-82.5289,650,-5,"A"
3558,"Meadows Field","Bakersfield","United States","BFL","KBFL",35.4336,-119.0570,510,-8,"A"
3559,"El Paso International Airport","El Paso","United States","ELP","KELP",31.8072,-106.3780,3959,-7,"A"
3560,"Valley International Airport","Harlingen","United States","HRL","KHRL",26.2285,-97.6544,36,-6,"A"
3561,"Columbia Metropolitan Airport","Columbia","United States","CAE","KCAE",33.9388,-81.1195,236,-5,"A"
3562,"Davis Monthan Air Force Base","Tucson","United States","DMA","KDMA",32.1665,-110.8830,2704,-7,"A"
3563,"Pensacola Naval Air Station/Forrest Sherman Field","Pensacola","United States","NPA","KNPA",30.3527,-87.3186,28,-6,"A"
3564,"Pensacola Regional Airport","Pensacola","United States","PNS","KPNS",30.4734,-87.1866,121,-6,"A"
3565,"Grand Forks Air Force Base","Red River","United States","RDR","KRDR",47.9611,-97.4012,913,-6,"A"
3566,"William P Hobby Airport","Houston","United States","HOU","KHOU",29.6454,-95.2789,46,-6,"A"
3567,"Buckley Air Force Base","Buckley","United States","BFK","KBKF",39.7017,-104.7520,5662,-7,"A"
3568,"Northway Airport","Northway","United States","ORT","PAOR",62.9613,-141.9290,1715,-9,"A"
3569,"Warren ""Bud"" Woods Palmer Municipal Airport","Palmer","United States","PAQ","PAAQ",61.5949,-149.0890,242,-9,"A"
3570,"Pittsburgh International Airport","Pittsburgh","United States","PIT","KPIT",40.4915,-80.2329,1203,-5,"A"
3571,"Wiley Post Will Rogers Memorial Airport","Barrow","United States","BRW","PABR",71.2854,-156.7660,44,-9,"A"
3572,"Ellington Airport","Houston","United States","EFD","KEFD",29.6073,-95.1588,32,-6,"A"
3573,"Whidbey Island Naval Air Station (Ault Field)","Whidbey Island","United States","NUW","KNUW",48.3518,-122.6560,47,-8,"A"
3574,"Alice International Airport","Alice","United States","ALI","KALI",27.7409,-98.0269,178,-6,"A"
3575,"Moody Air Force Base","Valdosta","United States","VAD","KVAD",30.9678,-83.1930,233,-5,"A"
3576,"Miami International Airport","Miami","United States","MIA","KMIA",25.7932,-80.2906,8,-5,"A"
3577,"Seattle Tacoma International Airport","Seattle","United States","SEA","KSEA",47.4490,-122.3090,433,-8,"A"
3578,"Lovell Field","Chattanooga","United States","CHA","KCHA",35.0353,-85.2038,683,-5,"A"
3579,"Igor I Sikorsky Memorial Airport","Stratford","United States","BDR","KBDR",41.1635,-73.1262,9,-5,"A"
3580,"Jackson-Medgar Wiley Evers International Airport","Jackson","United States","JAN","KJAN",32.3112,-90.0759,346,-6,"A"
3581,"Scholes International At Galveston Airport","Galveston","United States","GLS","KGLS",29.2653,-94.8604,6,-6,"A"
3582,"Long Beach /Daugherty Field/ Airport","Long Beach","United States","LGB","KLGB",33.8177,-118.1520,60,-8,"A"
3583,"Dillingham Airfield","Dillingham","United States","HDH","PHDH",21.5795,-158.1970,14,-10,"A"
3584,"Williamsport Regional Airport","Williamsport","United States","IPT","KIPT",41.2418,-76.9211,529,-5,"A"
3585,"Indianapolis International Airport","Indianapolis","United States","IND","KIND",39.7173,-86.2944,797,-5,"A"
3586,"Whiteman Air Force Base","Knobnoster","United States","SZL","KSZL",38.7303,-93.5479,870,-6,"A"
3587,"Akron Fulton International Airport","Akron","United States","AKC","KAKR",41.0375,-81.4669,1067,-5,"A"
3588,"Greenwood–Leflore Airport","Greenwood","United States","GWO","KGWO",33.4943,-90.0847,162,-6,"A"
3589,"Westchester County Airport","White Plains","United States","HPN","KHPN",41.0670,-73.7076,439,-5,"A"
3590,"Francis S Gabreski Airport","West Hampton Beach","United States","FOK","KFOK",40.8437,-72.6318,67,-5,"A"
3591,"Jonesboro Municipal Airport","Jonesboro","United States","JBR","KJBR",35.8317,-90.6464,262,-6,"A"
3592,"Tonopah Test Range Airport","Tonopah","United States","XSD","KTNX",37.7988,-116.7810,5549,-8,"A"
3593,"Palm Beach County Park Airport","West Palm Beach","United States","LNA","KLNA",26.5930,-80.0851,14,-5,"A"
3594,"North Island Naval Air Station-Halsey Field","San Diego","United States","NZY","KNZY",32.6992,-117.2150,26,-8,"A"
3595,"Biggs Army Air Field (Fort Bliss)","El Paso","United States","BIF","KBIF",31.8495,-106.3800,3946,-7,"A"
3596,"Yuma MCAS/Yuma International Airport","Yuma","United States","YUM","KNYL",32.6566,-114.6060,213,-7,"N"
3597,"Cavern City Air Terminal","Carlsbad","United States","CNM","KCNM",32.3375,-104.2630,3295,-7,"A"
3598,"Duluth International Airport","Duluth","United States","DLH","KDLH",46.8421,-92.1936,1428,-6,"A"
3599,"Bethel Airport","Bethel","United States","BET","PABE",60.7798,-161.8380,126,-9,"A"
3600,"Bowman Field","Louisville","United States","LOU","KLOU",38.2280,-85.6637,546,-5,"A"
3601,"Sierra Vista Municipal Libby Army Air Field","Fort Huachuca","United States","FHU","KFHU",31.5885,-110.3440,4719,-7,"A"
3602,"Lihue Airport","Lihue","United States","LIH","PHLI",21.9760,-159.3390,153,-10,"N"
3603,"Terre Haute Regional Airport"," Hulman Field","Terre Haute","United States","HUF","KHUF",39.4515,-87.307602,589,-5,"A"
3604,"Havre City County Airport","Havre","United States","HVR","KHVR",48.5430,-109.7620,2591,-7,"A"
3605,"Grant County International Airport","Grant County Airport","United States","MWH","KMWH",47.2077,-119.3200,1189,-8,"A"
3606,"Edward F Knapp State Airport","Montpelier","United States","MPV","KMPV",44.2035,-72.5623,1166,-5,"A"
3607,"San Nicolas Island Nolf Airport","San Nicolas Island","United States","","KNSI",33.2398,-119.4580,506,-8,"A"
3608,"Richmond International Airport","Richmond","United States","RIC","KRIC",37.5052,-77.3197,167,-5,"A"
3609,"Shreveport Regional Airport","Shreveport","United States","SHV","KSHV",32.4466,-93.8256,258,-6,"A"
3610,"Merle K (Mudhole) Smith Airport","Cordova","United States","CDV","PACV",60.4918,-145.4780,54,-9,"A"
3611,"Norfolk International Airport","Norfolk","United States","ORF","KORF",36.8946,-76.2012,26,-5,"A"
3612,"Southeast Texas Regional Airport","Beaumont","United States","BPT","KBPT",29.9508,-94.0207,15,-6,"A"
3613,"Savannah Hilton Head International Airport","Savannah","United States","SAV","KSAV",32.1276,-81.2021,50,-5,"A"
3614,"Hill Air Force Base","Ogden","United States","HIF","KHIF",41.1240,-111.9731,4789,-7,"A"
3615,"Nome Airport","Nome","United States","OME","PAOM",64.5122,-165.4450,37,-9,"A"
3616,"Scappoose Industrial Airpark","San Luis","United States","","KSPB",45.7710,-122.8620,58,-8,"A"
3617,"St Petersburg Clearwater International Airport","St. Petersburg","United States","PIE","KPIE",27.9102,-82.6874,11,-5,"A"
3618,"Menominee Regional Airport","Macon","United States","MNM","KMNM",45.1267,-87.6384,625,-6,"A"
3619,"Conroe-North Houston Regional Airport","Conroe","United States","CXO","KCXO",30.3518,-95.4145,245,-6,"A"
3620,"Deadhorse Airport","Deadhorse","United States","SCC","PASC",70.1947,-148.4650,65,-9,"A"
3621,"San Antonio International Airport","San Antonio","United States","SAT","KSAT",29.5337,-98.4698,809,-6,"A"
3622,"Greater Rochester International Airport","Rochester","United States","ROC","KROC",43.1189,-77.6724,559,-5,"A"
3623,"Patrick Air Force Base","Coco Beach","United States","COF","KCOF",28.2349,-80.6101,8,-5,"A"
3624,"Teterboro Airport","Teterboro","United States","TEB","KTEB",40.8501,-74.0608,9,-5,"A"
3625,"Ellsworth Air Force Base","Rapid City","United States","RCA","KRCA",44.1450,-103.1040,3276,-7,"A"
3626,"Raleigh Durham International Airport","Raleigh-durham","United States","RDU","KRDU",35.8776,-78.7875,435,-5,"A"
3627,"James M Cox Dayton International Airport","Dayton","United States","DAY","KDAY",39.9024,-84.2194,1009,-5,"A"
3628,"Kenai Municipal Airport","Kenai","United States","ENA","PAEN",60.5731,-151.2450,99,-9,"A"
3629,"Mc Alester Regional Airport","Mcalester","United States","MLC","KMLC",34.8824,-95.7835,770,-6,"A"
3630,"Niagara Falls International Airport","Niagara Falls","United States","IAG","KIAG",43.1073,-78.9462,589,-5,"A"
3631,"Coulter Field","Bryan","United States","CFD","KCFD",30.7157,-96.3314,367,-6,"A"
3632,"Wright AAF (Fort Stewart)/Midcoast Regional Airport","Wright","United States","LIY","KLHW",31.8891,-81.5623,45,-5,"A"
3633,"Newport News Williamsburg International Airport","Newport News","United States","PHF","KPHF",37.1319,-76.4930,42,-5,"A"
3634,"Esler Regional Airport","Alexandria","United States","ESF","KESF",31.3949,-92.2958,112,-6,"A"
3635,"Altus Air Force Base","Altus","United States","LTS","KLTS",34.6671,-99.2667,1382,-6,"A"
3636,"Tucson International Airport","Tucson","United States","TUS","KTUS",32.1161,-110.9410,2643,-7,"N"
3637,"Minot Air Force Base","Minot","United States","MIB","KMIB",48.4156,-101.3580,1667,-6,"A"
3638,"Beale Air Force Base","Marysville","United States","BAB","KBAB",39.1361,-121.4370,113,-8,"A"
3639,"Greater Kankakee Airport","Kankakee","United States","IKK","KIKK",41.0714,-87.8463,630,-6,"A"
3640,"Seymour Johnson Air Force Base","Goldsboro","United States","GSB","KGSB",35.3394,-77.9606,109,-5,"A"
3641,"Theodore Francis Green State Airport","Providence","United States","PVD","KPVD",41.7326,-71.4204,55,-5,"A"
3642,"Salisbury Ocean City Wicomico Regional Airport","Salisbury","United States","SBY","KSBY",38.3405,-75.5103,52,-5,"A"
3643,"Rancho Murieta Airport","Rancho Murieta","United States","","KRIU",38.4868,-121.1030,141,-8,"A"
3644,"Bob Hope Airport","Burbank","United States","BUR","KBUR",34.2007,-118.3590,778,-8,"A"
3645,"Detroit Metropolitan Wayne County Airport","Detroit","United States","DTW","KDTW",42.2124,-83.3534,645,-5,"A"
3646,"Tampa International Airport","Tampa","United States","TPA","KTPA",27.9755,-82.5332,26,-5,"A"
3647,"Pembina Municipal Airport","Pembina","United States","PMB","KPMB",48.9425,-97.2408,795,-6,"A"
3648,"Polk Army Air Field","Fort Polk","United States","POE","KPOE",31.0448,-93.1917,330,-6,"A"
3649,"Eielson Air Force Base","Fairbanks","United States","EIL","PAEI",64.6657,-147.1020,547,-9,"A"
3650,"Range Regional Airport","Hibbing","United States","HIB","KHIB",47.3866,-92.8390,1354,-6,"A"
3651,"Angelina County Airport","Lufkin","United States","LFK","KLFK",31.2340,-94.7500,296,-6,"A"
3652,"Midland International Airport","Midland","United States","MAF","KMAF",31.9425,-102.2020,2871,-6,"A"
3653,"Austin Straubel International Airport","Green Bay","United States","GRB","KGRB",44.4851,-88.1296,695,-6,"A"
3654,"Ardmore Municipal Airport","Ardmore","United States","ADM","KADM",34.3030,-97.0196,777,-6,"A"
3655,"Mc Guire Air Force Base","Wrightstown","United States","WRI","KWRI",40.0156,-74.5917,131,-5,"A"
3656,"Cherry Point MCAS /Cunningham Field/","Cherry Point","United States","","KNKT",34.9009,-76.8807,29,-5,"A"
3657,"Emanuel County Airport","Santa Barbara","United States","","KSBO",32.6091,-82.3699,327,-5,"A"
3658,"Augusta Regional At Bush Field","Bush Field","United States","AGS","KAGS",33.3699,-81.9645,144,-5,"A"
3659,"Sloulin Field International Airport","Williston","United States","ISN","KISN",48.1779,-103.6420,1982,-6,"A"
3660,"Bill & Hillary Clinton National Airport/Adams Field","Little Rock","United States","LIT","KLIT",34.7294,-92.2243,262,-6,"A"
3661,"Stewart International Airport","Newburgh","United States","SWF","KSWF",41.5041,-74.1048,491,-5,"A"
3662,"Baudette International Airport","Baudette","United States","BDE","KBDE",48.7284,-94.6122,1086,-6,"A"
3663,"Sacramento Executive Airport","Sacramento","United States","SAC","KSAC",38.5125,-121.4930,24,-8,"A"
3664,"Homer Airport","Homer","United States","HOM","PAHO",59.6456,-151.4770,84,-9,"A"
3665,"Waynesville-St. Robert Regional Forney field","Fort Leonardwood","United States","TBN","KTBN",37.7416,-92.1407,1159,-6,"A"
3666,"Dobbins Air Reserve Base","Marietta","United States","MGE","KMGE",33.9154,-84.5163,1068,-5,"A"
3667,"Fairchild Air Force Base","Spokane","United States","SKA","KSKA",47.6151,-117.6560,2461,-8,"A"
3668,"Roscommon County - Blodgett Memorial Airport","Houghton Lake","United States","HTL","KHTL",44.3598,-84.6711,1150,-5,"A"
3669,"Tyndall Air Force Base","Panama City","United States","PAM","KPAM",30.0696,-85.5754,17,-6,"A"
3670,"Dallas Fort Worth International Airport","Dallas-Fort Worth","United States","DFW","KDFW",32.8968,-97.0380,607,-6,"A"
3671,"Melbourne International Airport","Melbourne","United States","MLB","KMLB",28.1028,-80.6453,33,-5,"A"
3672,"McChord Air Force Base","Tacoma","United States","TCM","KTCM",47.1377,-122.4760,322,-8,"A"
3673,"Austin Bergstrom International Airport","Austin","United States","AUS","KAUS",30.1945,-97.6699,542,-6,"A"
3674,"Rickenbacker International Airport","Columbus","United States","LCK","KLCK",39.8138,-82.9278,744,-5,"A"
3675,"Sawyer International Airport","Gwinn","United States","MQT","KSAW",46.3536,-87.3954,1221,-5,"A"
3676,"McGhee Tyson Airport","Knoxville","United States","TYS","KTYS",35.8110,-83.9940,981,-5,"A"
3677,"Hood Army Air Field","Fort Hood","United States","HLR","KHLR",31.1387,-97.7145,924,-6,"A"
3678,"St Louis Lambert International Airport","St. Louis","United States","STL","KSTL",38.7487,-90.3700,618,-6,"A"
3679,"Millville Municipal Airport","Millville","United States","MIV","KMIV",39.3678,-75.0722,85,-5,"A"
3680,"Sheppard Air Force Base-Wichita Falls Municipal Airport","Wichita Falls","United States","SPS","KSPS",33.9888,-98.4919,1019,-6,"A"
3681,"Cincinnati Municipal Airport Lunken Field","Cincinnati","United States","LUK","KLUK",39.1033,-84.4186,483,-5,"A"
3682,"Hartsfield Jackson Atlanta International Airport","Atlanta","United States","ATL","KATL",33.6367,-84.4281,1026,-5,"A"
3683,"Castle Airport","Merced","United States","MER","KMER",37.3805,-120.5680,191,-8,"A"
3684,"Mc Clellan Airfield","Sacramento","United States","MCC","KMCC",38.6676,-121.4010,77,-8,"A"
3685,"Gerald R. Ford International Airport","Grand Rapids","United States","GRR","KGRR",42.8808,-85.5228,794,-5,"A"
3686,"Winkler County Airport","Wink","United States","INK","KINK",31.7796,-103.2010,2822,-6,"A"
3687,"Fresno Yosemite International Airport","Fresno","United States","FAT","KFAT",36.7762,-119.7180,336,-8,"A"
3688,"Vero Beach Regional Airport","Vero Beach","United States","VRB","KVRB",27.6556,-80.4179,24,-5,"A"
3689,"Imperial County Airport","Imperial","United States","IPL","KIPL",32.8342,-115.5790,-54,-8,"A"
3690,"Nashville International Airport","Nashville","United States","BNA","KBNA",36.1245,-86.6782,599,-6,"A"
3691,"Laredo International Airport","Laredo","United States","LRD","KLRD",27.5438,-99.4616,508,-6,"A"
3692,"Elmendorf Air Force Base","Anchorage","United States","EDF","PAED",61.2510,-149.8070,212,-9,"A"
3693,"Ralph Wien Memorial Airport","Kotzebue","United States","OTZ","PAOT",66.8847,-162.5990,14,-9,"A"
3694,"Altoona Blair County Airport","Altoona","United States","AOO","KAOO",40.2964,-78.3200,1503,-5,"A"
3695,"Dyess Air Force Base","Abilene","United States","DYS","KDYS",32.4208,-99.8546,1789,-6,"A"
3696,"South Arkansas Regional At Goodwin Field","El Dorado","United States","ELD","KELD",33.2210,-92.8133,277,-6,"A"
3697,"La Guardia Airport","New York","United States","LGA","KLGA",40.7772,-73.8726,21,-5,"A"
3698,"Tallahassee Regional Airport","Tallahassee","United States","TLH","KTLH",30.3965,-84.3503,81,-5,"A"
3699,"Dupage Airport","West Chicago","United States","DPA","KDPA",41.9078,-88.2486,759,-6,"A"
3700,"Waco Regional Airport","Waco","United States","ACT","KACT",31.6113,-97.2305,516,-6,"A"
3701,"Augusta State Airport","Augusta","United States","AUG","KAUG",44.3206,-69.7973,352,-5,"A"
3702,"Hillsboro Municipal Airport","Hillsboro","United States","","KINJ",32.0835,-97.0972,686,-6,"A"
3703,"Jacksonville Naval Air Station (Towers Field)","Jacksonville","United States","NIP","KNIP",30.2358,-81.6806,21,-5,"A"
3704,"McKellar-Sipes Regional Airport","Jackson","United States","MKL","KMKL",35.5999,-88.9156,434,-6,"A"
3705,"Molokai Airport","Molokai","United States","MKK","PHMK",21.1529,-157.0960,454,-10,"N"
3706,"Godman Army Air Field","Fort Knox","United States","FTK","KFTK",37.9071,-85.9721,756,-5,"A"
3707,"New River MCAS /H/ /Mccutcheon Fld/ Airport","Jacksonville","United States","","KNCA",34.7084,-77.4397,26,-5,"A"
3708,"San Angelo Regional Mathis Field","San Angelo","United States","SJT","KSJT",31.3577,-100.4960,1919,-6,"A"
3709,"Calexico International Airport","Calexico","United States","CXL","KCXL",32.6695,-115.5130,4,-8,"A"
3710,"Chico Municipal Airport","Chico","United States","CIC","KCIC",39.7954,-121.8580,240,-8,"A"
3711,"Burlington International Airport","Burlington","United States","BTV","KBTV",44.4719,-73.1533,335,-5,"A"
3712,"Jacksonville International Airport","Jacksonville","United States","JAX","KJAX",30.4941,-81.6879,30,-5,"A"
3713,"Durango La Plata County Airport","Durango","United States","DRO","KDRO",37.1515,-107.7540,6685,-7,"A"
3714,"Washington Dulles International Airport","Washington","United States","IAD","KIAD",38.9445,-77.4558,312,-5,"A"
3715,"Easterwood Field","College Station","United States","CLL","KCLL",30.5886,-96.3638,320,-6,"A"
3716,"Felts Field","Spokane","United States","SFF","KSFF",47.6828,-117.3230,1953,-8,"A"
3717,"General Mitchell International Airport","Milwaukee","United States","MKE","KMKE",42.9472,-87.8966,723,-6,"A"
3718,"Abilene Regional Airport","Abilene","United States","ABI","KABI",32.4113,-99.6819,1791,-6,"A"
3719,"Columbia Regional Airport","Columbia","United States","COU","KCOU",38.8181,-92.2196,889,-6,"A"
3720,"Portland International Airport","Portland","United States","PDX","KPDX",45.5887,-122.5980,31,-8,"A"
3721,"Dade Collier Training and Transition Airport","Miami","United States","TNT","KTNT",25.8618,-80.8970,13,-5,"A"
3722,"Palm Beach International Airport","West Palm Beach","United States","PBI","KPBI",26.6832,-80.0956,19,-5,"A"
3723,"Fort Worth Meacham International Airport","Fort Worth","United States","FTW","KFTW",32.8198,-97.3624,710,-6,"A"
3724,"Ogdensburg International Airport","Ogdensburg","United States","OGS","KOGS",44.6819,-75.4655,297,-5,"A"
3725,"Cape Cod Coast Guard Air Station","Falmouth","United States","FMH","KFMH",41.6584,-70.5214,131,-5,"A"
3726,"Boeing Field King County International Airport","Seattle","United States","BFI","KBFI",47.5300,-122.3020,21,-8,"A"
3727,"Lackland Air Force Base","San Antonio","United States","SKF","KSKF",29.3842,-98.5811,691,-6,"A"
3728,"Daniel K Inouye International Airport","Honolulu","United States","HNL","PHNL",21.3206,-157.9242,13,-10,"N"
3729,"Des Moines International Airport","Des Moines","United States","DSM","KDSM",41.5340,-93.6631,958,-6,"A"
3730,"Coastal Carolina Regional Airport","New Bern","United States","EWN","KEWN",35.0730,-77.0429,18,-5,"A"
3731,"San Diego International Airport","San Diego","United States","SAN","KSAN",32.7336,-117.1900,17,-8,"A"
3732,"Monroe Regional Airport","Monroe","United States","MLU","KMLU",32.5109,-92.0377,79,-6,"A"
3733,"Shaw Air Force Base","Sumter","United States","SSC","KSSC",33.9727,-80.4706,241,-5,"A"
3734,"Ontario International Airport","Ontario","United States","ONT","KONT",34.0560,-117.6010,944,-8,"A"
3735,"Majors Airport","Greenvile","United States","GVT","KGVT",33.0678,-96.0653,535,-6,"A"
3736,"Roswell International Air Center Airport","Roswell","United States","ROW","KROW",33.3016,-104.5310,3671,-7,"A"
3737,"Coleman A. Young Municipal Airport","Detroit","United States","DET","KDET",42.4092,-83.0099,626,-5,"A"
3738,"Brownsville South Padre Island International Airport","Brownsville","United States","BRO","KBRO",25.9068,-97.4259,22,-6,"A"
3739,"Dothan Regional Airport","Dothan","United States","DHN","KDHN",31.3213,-85.4496,401,-6,"A"
3740,"Cape May County Airport","Wildwood","United States","WWD","KWWD",39.0085,-74.9083,23,-5,"A"
3741,"Fallon Naval Air Station","Fallon","United States","NFL","KNFL",39.4166,-118.7010,3934,-8,"A"
3742,"Selfridge Air National Guard Base Airport","Mount Clemens","United States","MTC","KMTC",42.6135,-82.8369,580,-5,"A"
3743,"Four Corners Regional Airport","Farmington","United States","FMN","KFMN",36.7412,-108.2300,5506,-7,"A"
3744,"Corpus Christi International Airport","Corpus Christi","United States","CRP","KCRP",27.7704,-97.5012,44,-6,"A"
3745,"Syracuse Hancock International Airport","Syracuse","United States","SYR","KSYR",43.1112,-76.1063,421,-5,"A"
3746,"Naval Air Station Key West/Boca Chica Field","Key West","United States","NQX","KNQX",24.5758,-81.6889,6,-5,"A"
3747,"Chicago Midway International Airport","Chicago","United States","MDW","KMDW",41.7860,-87.7524,620,-6,"A"
3748,"Norman Y. Mineta San Jose International Airport","San Jose","United States","SJC","KSJC",37.3626,-121.9290,62,-8,"A"
3749,"Lea County Regional Airport","Hobbs","United States","HOB","KHOB",32.6875,-103.2170,3661,-7,"A"
3750,"Northeast Philadelphia Airport","Philadelphia","United States","PNE","KPNE",40.0819,-75.0106,120,-5,"A"
3751,"Denver International Airport","Denver","United States","DEN","KDEN",39.8617,-104.6730,5431,-7,"A"
3752,"Philadelphia International Airport","Philadelphia","United States","PHL","KPHL",39.8719,-75.2411,36,-5,"A"
3753,"Sioux Gateway Col. Bud Day Field","Sioux City","United States","SUX","KSUX",42.4026,-96.3844,1098,-6,"A"
3754,"Middle Georgia Regional Airport","Macon","United States","MCN","KMCN",32.6928,-83.6492,354,-5,"A"
3755,"Truth Or Consequences Municipal Airport","Truth Or Consequences","United States","TCS","KTCS",33.2369,-107.2720,4853,-7,"A"
3756,"Palmdale Regional/USAF Plant 42 Airport","Palmdale","United States","PMD","KPMD",34.6294,-118.0850,2543,-8,"A"
3757,"Randolph Air Force Base","San Antonio","United States","RND","KRND",29.5297,-98.2789,761,-6,"A"
3758,"El Centro NAF Airport (Vraciu Field)","El Centro","United States","NJK","KNJK",32.8292,-115.6720,-42,-8,"A"
3759,"John Glenn Columbus International Airport","Columbus","United States","CMH","KCMH",39.9980,-82.8919,815,-5,"A"
3760,"Drake Field","Fayetteville","United States","FYV","KFYV",36.0051,-94.1701,1251,-6,"A"
3761,"Henry Post Army Air Field (Fort Sill)","Fort Sill","United States","FSI","KFSI",34.6498,-98.4022,1189,-6,"A"
3762,"Princeton Municipal Airport","Princeton","United States","","KPNM",45.5599,-93.6082,980,-6,"A"
3763,"Wright-Patterson Air Force Base","Dayton","United States","FFO","KFFO",39.8261,-84.0483,823,-5,"A"
3764,"Edward G. Pitka Sr Airport","Galena","United States","GAL","PAGA",64.7362,-156.9370,153,-9,"A"
3765,"Chandler Municipal Airport","Chandler","United States","","KCHD",33.2691,-111.8110,1243,-7,"A"
3766,"Mineral Wells Airport","Mineral Wells","United States","MWL","KMWL",32.7816,-98.0602,974,-6,"A"
3767,"Mc Connell Air Force Base","Wichita","United States","IAB","KIAB",37.6219,-97.2682,1371,-6,"A"
3768,"New Orleans NAS JRB/Alvin Callender Field","New Orleans","United States","NBG","KNBG",29.8253,-90.0350,2,-6,"A"
3769,"Beaufort County Airport","Beaufort","United States","BFT","KARW",32.4122,-80.6344,10,-5,"A"
3770,"Texarkana Regional Webb Field","Texarkana","United States","TXK","KTXK",33.4537,-93.9910,390,-6,"A"
3771,"Plattsburgh International Airport","Plattsburgh","United States","PBG","KPBG",44.6509,-73.4681,234,-5,"A"
3772,"Phillips Army Air Field","Aberdeen","United States","APG","KAPG",39.4662,-76.1688,57,-5,"A"
3773,"Tucumcari Municipal Airport","Tucumcari","United States","TCC","KTCC",35.1828,-103.6030,4065,-7,"A"
3774,"Ted Stevens Anchorage International Airport","Anchorage","United States","ANC","PANC",61.1744,-149.9960,152,-9,"A"
3775,"Robert Gray  Army Air Field Airport","Killeen","United States","GRK","KGRK",31.0672,-97.8289,1015,-6,"A"
3776,"Black Rock Airport","Zuni Pueblo","United States","","KZUN",35.0832,-108.7920,6454,-7,"A"
3777,"Bellingham International Airport","Bellingham","United States","BLI","KBLI",48.7928,-122.5380,170,-8,"A"
3778,"Millington-Memphis Airport","Millington","United States","NQA","KNQA",35.3567,-89.8703,320,-6,"A"
3779,"Elkins-Randolph Co-Jennings Randolph Field","Elkins","United States","EKN","KEKN",38.8894,-79.8571,1987,-5,"A"
3780,"Hartford Brainard Airport","Hartford","United States","HFD","KHFD",41.7367,-72.6494,18,-5,"A"
3781,"North Central State Airport","Smithfield","United States","SFZ","KSFZ",41.9208,-71.4914,441,-5,"A"
3782,"Mobile Regional Airport","Mobile","United States","MOB","KMOB",30.6912,-88.2428,219,-6,"A"
3783,"Moffett Federal Airfield","Mountain View","United States","NUQ","KNUQ",37.4161,-122.0490,32,-8,"A"
3784,"Santa Fe Municipal Airport","Santa Fe","United States","SAF","KSAF",35.6171,-106.0890,6348,-7,"A"
3785,"Barking Sands Airport","Barking Sands","United States","BKH","PHBK",22.0228,-159.7850,23,-10,"A"
